atlantis_pred_group,predator_stage,predator_taxa,year,atlantis_prey_group,taxa_prey,prey,predator_size,proportion,latitude,longitude,author,publication_yr,size_units,sample_source,variable,location
CIH,juvenile,chinook,2009,HE,herring,herring,1749.4,0,47.7008,-122.4313167,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,1749.4,0,47.7008,-122.4313167,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,3788.8,0,47.72806667,-122.4200833,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,3788.8,0,47.72806667,-122.4200833,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,1769,0,47.75121667,-122.4034667,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,1769,0,47.75121667,-122.4034667,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,3822.4615384615386,0,47.8246,-122.472,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,3822.4615384615386,0,47.8246,-122.472,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,1782.75,0,47.83295,-122.43295,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,1782.75,0,47.83295,-122.43295,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,1914.111111111111,0,47.84825,-122.6482833,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,1914.111111111111,0,47.84825,-122.6482833,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,1827,0,47.85235,-122.4918167,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,1827,0,47.85235,-122.4918167,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,1849.6875,0,47.90811667,-122.4578,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,1849.6875,0,47.90811667,-122.4578,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,3867.4,0,47.92685,-122.4721333,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,3867.4,0,47.92685,-122.4721333,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,3896.1666666666665,0,47.9694,-122.6155667,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,3896.1666666666665,0,47.9694,-122.6155667,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,1882.6153846153845,0,47.97605,-122.6271333,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,1882.6153846153845,0,47.97605,-122.6271333,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring,herring,1897.111111111111,0,48.07528333,-122.6260667,Ricker,2009,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2009,HE,herring.remains,herring.remains,1897.111111111111,0,48.07528333,-122.6260667,Ricker,2009,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2010,HE,herring,herring,119,0,47.83575,-122.39215,Ricker,2010,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2010,HE,herring.remains,herring.remains,119,0.3333333333333333,47.83575,-122.39215,Ricker,2010,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2010,HE,herring,herring,111,0,47.33218333,-122.5542667,Ricker,2010,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2010,HE,herring.remains,herring.remains,111,0.3333333333333333,47.33218333,-122.5542667,Ricker,2010,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2010,HE,herring,herring,67,0,47.56435,-122.4256833,Ricker,2010,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2010,HE,herring.remains,herring.remains,67,0.3333333333333333,47.56435,-122.4256833,Ricker,2010,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3700,0,47.29473333,-122.474,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3700,0.007853403141361256,47.29473333,-122.474,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3728.5,0,47.34623333,-122.5389333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3728.5,0,47.34623333,-122.5389333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3653,0,47.3511,-122.3514167,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3653,0,47.3511,-122.3514167,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3681.75,0,47.37246667,-122.4027667,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3681.75,0.028795811518324606,47.37246667,-122.4027667,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1646,0,47.37333333,-122.3983333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1646,0,47.37333333,-122.3983333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3765,0,47.39686667,-122.53625,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3765,0,47.39686667,-122.53625,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3636,0,47.44111667,-122.3816333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3636,0,47.44111667,-122.3816333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3782.3333333333335,0,47.46908333,-122.5178333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3782.3333333333335,0.002617801047120419,47.46908333,-122.5178333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3615,0,47.51183333,-122.406,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3615,0,47.51183333,-122.406,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3593,0,47.56186667,-122.4267167,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3593,0,47.56186667,-122.4267167,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1874,0,47.71166667,-122.4283333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1874,0,47.71166667,-122.4283333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3849,0,47.83158333,-122.48385,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3849,0.002617801047120419,47.83158333,-122.48385,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1930,0,47.90333333,-122.4616667,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1930,0,47.90333333,-122.4616667,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1937,0,47.92,-122.4666667,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1937,0,47.92,-122.4666667,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3898,0.002617801047120419,47.93241667,-122.5487833,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3898,0,47.93241667,-122.5487833,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3865.3333333333335,0,47.93466667,-122.4758667,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3865.3333333333335,0.002617801047120419,47.93466667,-122.4758667,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3877.75,0.002617801047120419,47.94241667,-122.4901167,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3877.75,0.002617801047120419,47.94241667,-122.4901167,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1849.5,0,47.94666667,-122.3433333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1849.5,0,47.94666667,-122.3433333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1967.5,0,47.96,-122.6366667,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1967.5,0,47.96,-122.6366667,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3920.6666666666665,0.002617801047120419,47.99116667,-122.6722,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3920.6666666666665,0,47.99116667,-122.6722,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1832.5,0,47.99166667,-122.335,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1832.5,0,47.99166667,-122.335,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1808,0,48.02666667,-122.3483333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1808,0,48.02666667,-122.3483333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,3944.3333333333335,0.002617801047120419,48.05521667,-122.6209167,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,3944.3333333333335,0.002617801047120419,48.05521667,-122.6209167,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1765,0,48.105,-122.4683333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1765,0,48.105,-122.4683333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1745,0,48.17,-122.555,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1745,0,48.17,-122.555,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring,herring,1727,0,48.22166667,-122.5733333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2011,HE,herring.remains,herring.remains,1727,0,48.22166667,-122.5733333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3704.5,0,47.29473333,-122.474,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3704.5,0,47.29473333,-122.474,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1636.5,0,47.33833333,-122.3716667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1636.5,0,47.33833333,-122.3716667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3722.7,0,47.34623333,-122.5389333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3722.7,0,47.34623333,-122.5389333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3652.3636363636365,0,47.3511,-122.3514167,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3652.3636363636365,0,47.3511,-122.3514167,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3689.75,0,47.37246667,-122.4027667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3689.75,0.005235602094240838,47.37246667,-122.4027667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1644.75,0,47.37333333,-122.3983333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1644.75,0,47.37333333,-122.3983333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3764.6363636363635,0,47.39686667,-122.53625,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3764.6363636363635,0.002617801047120419,47.39686667,-122.53625,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1688,0,47.4,-122.54,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1688,0,47.4,-122.54,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1634,0,47.43,-122.3666667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1634,0,47.43,-122.3666667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3638.2,0,47.44111667,-122.3816333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3638.2,0.002617801047120419,47.44111667,-122.3816333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3782.3,0,47.46908333,-122.5178333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3782.3,0.005235602094240838,47.46908333,-122.5178333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1725,0,47.48166667,-122.51,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1725,0,47.48166667,-122.51,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3618.4,0,47.51183333,-122.406,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3618.4,0,47.51183333,-122.406,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1607,0,47.55833333,-122.4216667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1607,0,47.55833333,-122.4216667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3595.6666666666665,0,47.56186667,-122.4267167,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3595.6666666666665,0,47.56186667,-122.4267167,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1867,0,47.71166667,-122.4283333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1867,0,47.71166667,-122.4283333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3821.6428571428573,0,47.71978333,-122.4219833,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3821.6428571428573,0,47.71978333,-122.4219833,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1923.6666666666667,0,47.825,-122.435,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1923.6666666666667,0,47.825,-122.435,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3849.4,0,47.83158333,-122.48385,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3849.4,0.002617801047120419,47.83158333,-122.48385,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1954,0,47.86833333,-122.4966667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1954,0,47.86833333,-122.4966667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1929,0,47.90333333,-122.4616667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1929,0,47.90333333,-122.4616667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1937.5454545454545,0,47.92,-122.4666667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1937.5454545454545,0,47.92,-122.4666667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3902.285714285714,0.015706806282722512,47.93241667,-122.5487833,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3902.285714285714,0,47.93241667,-122.5487833,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3864.714285714286,0,47.93466667,-122.4758667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3864.714285714286,0,47.93466667,-122.4758667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3885.6666666666665,0,47.94241667,-122.4901167,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3885.6666666666665,0,47.94241667,-122.4901167,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1848.5833333333333,0,47.94666667,-122.3433333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1848.5833333333333,0,47.94666667,-122.3433333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1968.7,0,47.96,-122.6366667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1968.7,0,47.96,-122.6366667,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3919.222222222222,0.002617801047120419,47.99116667,-122.6722,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3919.222222222222,0,47.99116667,-122.6722,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1833.076923076923,0,47.99166667,-122.335,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1833.076923076923,0,47.99166667,-122.335,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1805.857142857143,0,48.02666667,-122.3483333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1805.857142857143,0,48.02666667,-122.3483333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,3940.75,0,48.05521667,-122.6209167,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,3940.75,0.002617801047120419,48.05521667,-122.6209167,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1775,0,48.06833333,-122.3433333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1775,0,48.06833333,-122.3433333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1763.6363636363637,0,48.105,-122.4683333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1763.6363636363637,0,48.105,-122.4683333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1788,0,48.135,-122.405,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1788,0,48.135,-122.405,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1746.8,0,48.17,-122.555,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1746.8,0,48.17,-122.555,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring,herring,1733.3,0,48.22166667,-122.5733333,Ricker,2011,mm,stomachs,per_volume,NA
CIH,juvenile,chinook,2011,HE,herring.remains,herring.remains,1733.3,0,48.22166667,-122.5733333,Ricker,2011,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2012,HE,herring,herring,4445.333333333333,0,47.33728333,-122.5527333,Ricker,2012,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2012,HE,herring.remains,herring.remains,4445.333333333333,0,47.33728333,-122.5527333,Ricker,2012,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2012,HE,herring,herring,1528.5,0,47.35131667,-122.5472,Ricker,2012,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2012,HE,herring.remains,herring.remains,1528.5,0,47.35131667,-122.5472,Ricker,2012,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2012,HE,herring,herring,1486,0,47.35686667,-122.3505,Ricker,2012,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2012,HE,herring.remains,herring.remains,1486,0,47.35686667,-122.3505,Ricker,2012,mm,stomachs,per_volume,NA
