longitude,latitude,nrowid,atlantis_pred_group,predator_stage,atlantis_prey_group,taxa_prey,prey,proportion,location,year,author,publication_yr,variable,predator_size,size_units,sample_source,predator_taxa,basin
-122.406,47.51183333,2075,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,3618.4,mm,stomachs,chinook,Central Puget Sound
-122.406,47.51183333,2076,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,3618.4,mm,stomachs,chinook,Central Puget Sound
-122.4216667,47.55833333,2077,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1607,mm,stomachs,chinook,Central Puget Sound
-122.4216667,47.55833333,2078,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1607,mm,stomachs,chinook,Central Puget Sound
-122.4267167,47.56186667,2079,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,3595.6666666666665,mm,stomachs,chinook,Central Puget Sound
-122.4267167,47.56186667,2080,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,3595.6666666666665,mm,stomachs,chinook,Central Puget Sound
-122.4283333,47.71166667,2081,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1867,mm,stomachs,chinook,Central Puget Sound
-122.4283333,47.71166667,2082,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1867,mm,stomachs,chinook,Central Puget Sound
-122.4219833,47.71978333,2083,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,3821.6428571428573,mm,stomachs,chinook,Central Puget Sound
-122.4219833,47.71978333,2084,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,3821.6428571428573,mm,stomachs,chinook,Central Puget Sound
-122.435,47.825,2085,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1923.6666666666667,mm,stomachs,chinook,Central Puget Sound
-122.435,47.825,2086,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1923.6666666666667,mm,stomachs,chinook,Central Puget Sound
-122.48385,47.83158333,2087,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,3849.4,mm,stomachs,chinook,Central Puget Sound
-122.48385,47.83158333,2088,CIH,juvenile,HE,herring.remains,herring.remains,0.002617801047120419,NA,2011,Ricker,2011,per_volume,3849.4,mm,stomachs,chinook,Central Puget Sound
-122.4966667,47.86833333,2089,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1954,mm,stomachs,chinook,Central Puget Sound
-122.4966667,47.86833333,2090,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1954,mm,stomachs,chinook,Central Puget Sound
-122.4616667,47.90333333,2091,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1929,mm,stomachs,chinook,Central Puget Sound
-122.4616667,47.90333333,2092,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1929,mm,stomachs,chinook,Central Puget Sound
-122.4666667,47.92,2093,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1937.5454545454545,mm,stomachs,chinook,Central Puget Sound
-122.4666667,47.92,2094,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1937.5454545454545,mm,stomachs,chinook,Central Puget Sound
-122.5487833,47.93241667,2095,CIH,juvenile,HE,herring,herring,0.015706806282722512,NA,2011,Ricker,2011,per_volume,3902.285714285714,mm,stomachs,chinook,Central Puget Sound
-122.5487833,47.93241667,2096,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,3902.285714285714,mm,stomachs,chinook,Central Puget Sound
-122.4758667,47.93466667,2097,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,3864.714285714286,mm,stomachs,chinook,Central Puget Sound
-122.4758667,47.93466667,2098,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,3864.714285714286,mm,stomachs,chinook,Central Puget Sound
-122.4901167,47.94241667,2099,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,3885.6666666666665,mm,stomachs,chinook,Central Puget Sound
-122.4901167,47.94241667,2100,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,3885.6666666666665,mm,stomachs,chinook,Central Puget Sound
-122.3433333,47.94666667,2101,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1848.5833333333333,mm,stomachs,chinook,Whidbey Basin
-122.3433333,47.94666667,2102,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1848.5833333333333,mm,stomachs,chinook,Whidbey Basin
-122.6366667,47.96,2103,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1968.7,mm,stomachs,chinook,Admiralty Inlet
-122.6366667,47.96,2104,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1968.7,mm,stomachs,chinook,Admiralty Inlet
-122.6722,47.99116667,2105,CIH,juvenile,HE,herring,herring,0.002617801047120419,NA,2011,Ricker,2011,per_volume,3919.222222222222,mm,stomachs,chinook,Admiralty Inlet
-122.6722,47.99116667,2106,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,3919.222222222222,mm,stomachs,chinook,Admiralty Inlet
-122.335,47.99166667,2107,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1833.076923076923,mm,stomachs,chinook,Whidbey Basin
-122.335,47.99166667,2108,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1833.076923076923,mm,stomachs,chinook,Whidbey Basin
-122.3483333,48.02666667,2109,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1805.857142857143,mm,stomachs,chinook,Whidbey Basin
-122.3483333,48.02666667,2110,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1805.857142857143,mm,stomachs,chinook,Whidbey Basin
-122.6209167,48.05521667,2111,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,3940.75,mm,stomachs,chinook,Admiralty Inlet
-122.6209167,48.05521667,2112,CIH,juvenile,HE,herring.remains,herring.remains,0.002617801047120419,NA,2011,Ricker,2011,per_volume,3940.75,mm,stomachs,chinook,Admiralty Inlet
-122.3433333,48.06833333,2113,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1775,mm,stomachs,chinook,Whidbey Basin
-122.3433333,48.06833333,2114,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1775,mm,stomachs,chinook,Whidbey Basin
-122.4683333,48.105,2115,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1763.6363636363637,mm,stomachs,chinook,Whidbey Basin
-122.4683333,48.105,2116,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1763.6363636363637,mm,stomachs,chinook,Whidbey Basin
-122.405,48.135,2117,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1788,mm,stomachs,chinook,Whidbey Basin
-122.405,48.135,2118,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1788,mm,stomachs,chinook,Whidbey Basin
-122.555,48.17,2119,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1746.8,mm,stomachs,chinook,Whidbey Basin
-122.555,48.17,2120,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1746.8,mm,stomachs,chinook,Whidbey Basin
-122.5733333,48.22166667,2121,CIH,juvenile,HE,herring,herring,0,NA,2011,Ricker,2011,per_volume,1733.3,mm,stomachs,chinook,Whidbey Basin
-122.5733333,48.22166667,2122,CIH,juvenile,HE,herring.remains,herring.remains,0,NA,2011,Ricker,2011,per_volume,1733.3,mm,stomachs,chinook,Whidbey Basin
-122.5527333,47.33728333,2123,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,4445.333333333333,mm,stomachs,chinook,Central Puget Sound
-122.5527333,47.33728333,2124,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4445.333333333333,mm,stomachs,chinook,Central Puget Sound
-122.5472,47.35131667,2125,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,1528.5,mm,stomachs,chinook,Central Puget Sound
-122.5472,47.35131667,2126,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,1528.5,mm,stomachs,chinook,Central Puget Sound
-122.3505,47.35686667,2127,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,1486,mm,stomachs,chinook,Central Puget Sound
-122.3505,47.35686667,2128,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,1486,mm,stomachs,chinook,Central Puget Sound
-122.41345,47.36706667,2129,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,1511.2,mm,stomachs,chinook,Central Puget Sound
-122.41345,47.36706667,2130,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,1511.2,mm,stomachs,chinook,Central Puget Sound
-122.3515,47.36716667,2131,CI,juvenile,HE,herring,herring,0.002,NA,2012,Ricker,2012,per_volume,4414,mm,stomachs,chinook,Central Puget Sound
-122.3515,47.36716667,2132,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4414,mm,stomachs,chinook,Central Puget Sound
-122.5369667,47.40518333,2133,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,1550,mm,stomachs,chinook,Central Puget Sound
-122.5369667,47.40518333,2134,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,1550,mm,stomachs,chinook,Central Puget Sound
-122.3755,47.43636667,2135,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,1475,mm,stomachs,chinook,Central Puget Sound
-122.3755,47.43636667,2136,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,1475,mm,stomachs,chinook,Central Puget Sound
-122.37625,47.43866667,2137,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,4396.5,mm,stomachs,chinook,Central Puget Sound
-122.37625,47.43866667,2138,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4396.5,mm,stomachs,chinook,Central Puget Sound
-122.52025,47.45026667,2139,CI,juvenile,HE,herring,herring,0.004,NA,2012,Ricker,2012,per_volume,4470.2,mm,stomachs,chinook,Central Puget Sound
-122.52025,47.45026667,2140,CI,juvenile,HE,herring.remains,herring.remains,0.004,NA,2012,Ricker,2012,per_volume,4470.2,mm,stomachs,chinook,Central Puget Sound
-122.5065,47.48018333,2141,CI,juvenile,HE,herring,herring,0.004,NA,2012,Ricker,2012,per_volume,4488.25,mm,stomachs,chinook,Central Puget Sound
-122.5065,47.48018333,2142,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4488.25,mm,stomachs,chinook,Central Puget Sound
-122.3996167,47.49716667,2143,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,1466,mm,stomachs,chinook,Central Puget Sound
-122.3996167,47.49716667,2144,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,1466,mm,stomachs,chinook,Central Puget Sound
-122.40655,47.51236667,2145,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,4383,mm,stomachs,chinook,Central Puget Sound
-122.40655,47.51236667,2146,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4383,mm,stomachs,chinook,Central Puget Sound
-122.45975,47.53388333,2147,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,1645,mm,stomachs,chinook,Central Puget Sound
-122.45975,47.53388333,2148,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,1645,mm,stomachs,chinook,Central Puget Sound
-122.4201833,47.55398333,2149,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,1449,mm,stomachs,chinook,Central Puget Sound
-122.4201833,47.55398333,2150,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,1449,mm,stomachs,chinook,Central Puget Sound
-122.4238333,47.5664,2151,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,4367.333333333333,mm,stomachs,chinook,Central Puget Sound
-122.4238333,47.5664,2152,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4367.333333333333,mm,stomachs,chinook,Central Puget Sound
-122.4386833,47.64101667,2153,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,1424.5,mm,stomachs,chinook,Central Puget Sound
-122.4386833,47.64101667,2154,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,1424.5,mm,stomachs,chinook,Central Puget Sound
-122.4324333,47.6876,2155,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,4598.5,mm,stomachs,chinook,Central Puget Sound
-122.4324333,47.6876,2156,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4598.5,mm,stomachs,chinook,Central Puget Sound
-122.41645,47.74525,2157,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,4619.5,mm,stomachs,chinook,Central Puget Sound
-122.41645,47.74525,2158,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4619.5,mm,stomachs,chinook,Central Puget Sound
-122.3803333,47.82371667,2159,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,4641,mm,stomachs,chinook,Central Puget Sound
-122.3803333,47.82371667,2160,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4641,mm,stomachs,chinook,Central Puget Sound
-122.48565,47.84016667,2161,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,4657.5,mm,stomachs,chinook,Central Puget Sound
-122.48565,47.84016667,2162,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4657.5,mm,stomachs,chinook,Central Puget Sound
-122.4707,47.91453333,2163,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,4682,mm,stomachs,chinook,Central Puget Sound
-122.4707,47.91453333,2164,CI,juvenile,HE,herring.remains,herring.remains,0,NA,2012,Ricker,2012,per_volume,4682,mm,stomachs,chinook,Central Puget Sound
-122.4699167,47.93428333,2165,CI,juvenile,HE,herring,herring,0,NA,2012,Ricker,2012,per_volume,1813,mm,stomachs,chinook,Central Puget Sound
